msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
ExxrtskEQ+HGqT2IC9XWO1eSGO9Ss7g642KlFerEN1M=,39,30,149,149,1,20160131,20160403,0
DY1ajb/088XQGyVpepH4oLsSRHlpg/tRaQ6RfAewjgw=,39,30,149,149,1,20150831,20151006,0
qyy+g03C+vxovosK8Ua7DpTRE4QgYZ1OJDUxwdJ3cRw=,39,30,149,149,1,20150831,20151028,0
dJuyKG81oBeTeVy+0VoZwYDtKiTkIbAaCsnkGCgKc20=,40,30,149,149,1,20150701,20150801,0
QmsoVtIbL7Ls1/dkjTL1gXmzTqFFKwG52op7ZsGKPAY=,39,30,149,149,1,20150731,20150926,0
acf4AgOISCt//z9Dgm89ciexH5009JQo8aR51+OEXDo=,39,0,0,149,1,20150430,20150622,0
OcGlImLbggXZrbX4OAkXRBDGR60iS/xEFlIsOttw5ao=,39,0,0,149,1,20150430,20150617,0
cyVlDOsRpU7Knu7gXY8ssN7iQqNW9Mo3DsRD/Q8B2TI=,34,0,0,149,1,20150331,20150430,0
9IOHPl3epTW+yjzUvKvg0qoHtRCUJHP1GGvQvoDN8lc=,41,30,99,99,1,20160905,20161005,0
ZFXs0NlIlcFL6dkCauKp4cB2YZ7zoyk2lYphv3fo/SQ=,41,30,99,99,1,20170114,20170214,0
3MBllky8r+70YaLRANB1k31sXbASvMrKnSQrzrVLMnk=,41,30,129,129,1,20170114,20170214,0
v+vV1MMdnN9H3Vy6sgobM/SsglIHGj1d/xUoW4dvNxw=,40,30,149,149,1,20161006,20161109,0
cJTr4W2RyzyR6xYcSGkgpFRKcd98tjQeLgQNLh3F5L0=,40,30,149,149,1,20161216,20170115,0
29gVFMvW6G09eV+NFWT/504hyFkpEg/jVwLSYyw69Yw=,40,30,149,149,1,20161208,20170107,0
O40gCtKgSSDog+WN0I6s1UkXv/iA+9Yeis2xv56zbbg=,41,30,99,99,1,20161214,20170114,0
K7fPS6nLsuFlDmdh0tnFRMP6qoJP0CqxlYGyEs3XuOs=,40,30,149,149,1,20161010,20161109,0
ZLq5IQxZLAjAMSSaLdPKiUIvSPUyiD9NwOdbIieS2z8=,40,30,149,149,1,20151215,20160117,0
8+PS88e2DUnwsIBapIBaGKCLO7FkAe80J1IEfkbILI8=,40,30,149,149,1,20160919,20161020,0
PxGdwFGwOcmuLHW30X5uJhtKsfqF6cDH89mFer9PIco=,37,30,149,149,1,20161228,20170127,0
h9W+CsAVHLBLPwVQoU0U8Cd4kD1Dqq98qWDAZ30pmPU=,36,30,150,150,0,20160105,20160204,0
EmYD9zlbTt4vdnMj2d7hK1HnbGa1iydzbIrfEbxMDeA=,41,30,99,99,1,20160604,20160704,0
TKdR36mVwG44RAjkZEsi2X9MC2rPi/ATjT9UVq/yqok=,41,30,149,149,1,20160312,20160413,0
vXNvE5LWzRw40BJEKNllEgbJKsVz7JU8y+G3WkHsZ8M=,39,30,149,149,1,20160313,20160412,0
oZ3XoADSPE5VK4MSbzaWqb6NLPOoEoEcNH9s/MZdNXY=,41,30,149,149,1,20160612,20160713,0
w6lA+OFz4dX2oW58qOVyM2uJGPEHDMT4U1Ahk218NDA=,36,30,180,180,1,20160924,20161023,0
7p60HR8kPfc7Jpx5Aih2yT37RPlGe9GrPRarYaDfuhc=,40,30,149,149,1,20160504,20160604,0
M7isbq2cFX/OeU51W1pvoThxD8pC6nhXWBq77HS9oGI=,41,30,99,99,1,20160122,20160222,0
pQZdIzI1Y1Gj3DDgUyYkMBeOZmgBf+dFOcjA6aX6iVU=,40,30,149,149,1,20160514,20160613,0
f2fpT6adpQFzJ7/rRST2NdFjfSKXNuCmya2r9b9vv2U=,41,30,129,129,1,20160114,20160214,0
yvzUJ8jqzmFMHuUHb//lsz3oKhQyHKxMSd2fssi4ZnA=,41,30,99,99,1,20160501,20160602,0
XKjqqoesIn8WuXjkpXYusF9MiMSlwaCqLb9EcbXPPR4=,41,30,149,149,1,20160727,20160827,0
R/pvObMd92DZfD1xELVDsfHp3hkEATJP4eKEBef7PlU=,41,30,119,119,1,20151021,20161117,0
rhi1dYECB/pZMKIeDSc1DDRuUjvNvGvQ3fZBShfYn3c=,41,30,149,149,1,20150726,20151123,0
sg0VpQ06MIpN21R3dkaz22IVa4qr3v39ZiOv2g6oS7o=,41,30,129,129,1,20150420,20150521,0
UMUBRbgGDzwhLuT8o9wS2BV0fZ8Yp8A5aG9lni+Y4IY=,37,31,149,149,1,20150408,20150508,0
9/xvUsx9TnLZBByPeOS7jiC7t9eKvRlCLKt8X/FgKnQ=,41,30,149,149,1,20150413,20150513,0
nk1kSyKyz5mA8vmOo2pEeFtL5jkgfArEEII1lQ3o2Pk=,41,30,99,99,1,20161109,20161209,0
srrTyaybqZfllxmRfPXyNRQC+lCuM8+gnNwxqWmQB00=,40,30,149,149,1,20161020,20161123,0
oTwMlyLkA4N4fVeUCYzuT8N6PNnvAkqZVOqbx8GUpSw=,41,30,149,149,1,20161108,20161209,0
RS6Zc7Pa4oP5k16MVlCVDDkNYfZtenuW9EzGxtQtOhw=,41,30,149,149,1,20161120,20161220,0
BfxRm60ZU1kOeDdAcs65595JP2A4Nzq8zUyGeYXX2Us=,41,30,99,99,1,20160901,20161001,0
zrs+IjLtNICKQPsG1abGQ5uj/PV85lWNFEQ4MztbxF4=,41,30,99,99,1,20170117,20170217,0
rJQewzNgWtaRqD9EbJ8A/iNgOUChZ2KN56GfgbUpXHs=,41,30,99,99,1,20160716,20160816,0
EKHRLI14phU6entNUFYrmBXmhNPgYyjqyd2NbLoP48o=,41,30,99,99,1,20161219,20170119,0
POGk2YlSVSuKn4BU5ebgt5Z4gx7WXjK+SbQQ9McePqo=,41,30,99,99,1,20161209,20170109,0
oJrE2ZD+1bCRZ+KEJJZZFdNM7789KglkjxYvOYXzCAo=,41,30,99,99,1,20161209,20170109,0
IWSrpmuVlWV6M03btpQNyDmFbTBXunDXRWxZe6+IhzI=,41,30,129,129,1,20150604,20150705,0
5fPYMcA9EmeJmdmPA1qopel6zDp/R7NwZYZat6orWcU=,41,30,149,149,1,20161104,20161205,0
zeIZwxXXCL4pLJ0lmdi6atrBdLnlwp3gMvMZJZjiCKs=,38,30,149,149,0,20161112,20161212,0
SHFtwmue/hTFGB6veS9Vr9PbYCLw2oCjQTvL4+Usu0I=,40,30,149,149,1,20161120,20161219,0
aVsUpX7xNvSM6HSpCRwml+1wrp6jsdecEMZNnknSra4=,35,7,0,0,0,20161119,20161126,0
O25MdPM2+/IrJRp80nUG9rdaHOVbnw3dY6M7zgh8QCg=,41,30,99,99,1,20161116,20161216,0
baEyXYtoxNRYTm1X59txpaiegHxH9V8KAg/AP8+YEkk=,41,30,129,129,1,20160620,20160620,1
+HYkw9tZHjWTrgmXcTr8Mpd9zqQ0fWUkc21R5Mi6Pro=,41,30,99,99,1,20161008,20161108,0
FljzwMmB7J6u+zoXZcciJ5fxt4fxNiaCiewRFxQk8DQ=,41,30,99,99,1,20161008,20161108,0
Dq/6Ek/x+f8imkfarYcXAclYGMPUssxjXF+cygfl3IM=,41,30,99,99,1,20160708,20160808,0
qw/U3QHBkXlU7AdY8/2x0ym6nLExeXxjo3F1/fNBu/U=,37,30,149,149,1,20160210,20160422,0
kiF3ygMlk6t7glvd4QuCXKrAh322IlI+5I70vO4I+0s=,41,30,149,149,1,20151224,20160125,0
j6GSPRaN9YeWaG1+dLmmM7PDnkYeJJ9AOoPknK5cxjE=,41,30,99,99,1,20160317,20160417,0
yo/AmoEQcVHYzQXXDiM8eWFH9aBcRM+c18rIWlmg25E=,36,30,180,180,0,20161205,20170104,0
wKh4vbNsiOOOsl182i7PvjQCz2Vs2CdFas9zsLMKJFg=,38,30,149,149,0,20161205,20170106,0
eEsDYoP8qMQ2lEVMEVlTARwN1czZ7vPbw7YhrPcsQMw=,36,30,180,180,0,20170222,20170324,0
wxlXYhErGV8DCtFKGEHshpc/plYPeJCh0is16o6Py10=,30,30,149,149,1,20170112,20170211,0
jjd7J8FtY1+pLCWaX26CBzDEGb/nnhO+VXvJbUc377Y=,36,30,180,180,1,20170116,20170215,0
Pdox5V4xUDA0+xfzUah2g6Hx5gC9FpYGwZttYfJuYIc=,41,30,149,149,1,20160122,20160321,0
Cx3HUeg0ANSJyXrcUZdH8FmaGGNDtuIw9x+/kDQK1kA=,37,30,149,149,1,20160712,20160811,0
SawfBWd+t6slUl2QCNBc0RsqbhyTsviNBvFU1rlFb/8=,37,30,149,149,1,20161206,20170105,0
yqZW1y7jv/ecZ0y7R/uaYBjVqd8UCay7NudsmELXfL4=,41,30,149,149,1,20150814,20150915,0
q0pT5cp9AYhOvc8j/z9cOPLJZRFRfjv8AUMhLFAZ+Sw=,41,30,149,149,1,20150804,20160603,0
z/GeNVjaq+JkGsWqBXKHATLhPO8f//8HVx5bpSe/zAU=,39,30,149,149,1,20150826,20150925,0
eWrBNi2BMA2OYphIxTCpP5TirPqhrzTAp6XmAMV/Aw0=,41,30,129,129,1,20150826,20150927,0
zsH1pgRlPi6rQE+ozRJhOchP+E8bBqiAPCHPJjhs+KU=,38,30,149,149,0,20150623,20150723,0
oXI7JzeH/MkC/KBRPvoLbsEbMLZmQ4g4XzoPV+qvnKw=,37,30,149,149,1,20151210,20160110,0
ffqx4dbnOfG/RQQa7JzUgaAhwrxbkxQf0fNKEQBSDiY=,41,30,129,129,1,20160213,20160314,0
YP6HmQKWhGMUNG770woSzggvk8E3n09NYOx2sLmnzWs=,41,30,149,149,1,20151225,20160126,0
9OZTjlfhl0ITLQWFtRW9OCPNwn4sanKk+mBJWaqBNS8=,41,30,129,129,1,20151225,20160125,0
UjwDvKLt2Bmn7owGZewZiyRmPnLKWDJXHu7koeQ+U04=,41,30,149,149,1,20150308,20150408,0
3MCS4e3PqRp5ZzC+2koIUznLf9kNGtIPpKt0BYP0SSg=,38,0,0,149,0,20150425,20150525,0
SmpcuwY9QR3qBeYdJA4mU+0ux5Mv2Du6m5zdAeB8fk4=,24,0,0,149,1,20150427,20150327,0
GJk0Dnw+KGl8omwyu0ax5sYOIZ3LdfYkGKxyo1V+Src=,41,30,129,129,1,20160531,20160531,1
DzJ6cT+hEa751MNG+mbS17h/QsnPQcVrYvYqhLnJWS0=,41,30,149,149,1,20160302,20160402,0
zWJgdgUlyc7RGQHFuM81LIa4uUxVXY1RXBVu/Sj0exA=,37,30,149,149,1,20160409,20160508,0
7JOhHmpIN9heu0KlXW2neGUBTlIRezU0+hKWeMPUJak=,38,30,149,149,0,20160409,20160512,0
2zB3mtqGVG1OYOLDFK8FUKe51BZ131TrMOnxm8JgwbA=,41,30,129,129,1,20160318,20160419,0
0iYZghKaVIkIYKX9UFAYKc1AGTjcQQKQKp78sPj9umY=,40,30,149,149,1,20150825,20151001,0
QA3+rades1s2KiZASrSd9NVGNOT1zzzLdeAFVp315ws=,37,30,149,149,1,20150718,20150818,0
3UEIWxzzAQvlSu1gSmfcOj0y65npO35kv7zQLcHBvAI=,36,30,150,150,0,20150903,20151003,0
GPkkc3uvQUJM/03NKQD42cvxrRcGn0U+TaVH7DJvksY=,40,31,149,149,1,20150418,20150517,0
kaSmP03+dnEw7h/UW8Weu7ylxG2D0VQEhuSS2/n2ax8=,41,30,149,149,1,20150322,20150422,0
GtB2u39twa3R2OEL2bL5p75j3Ka+SVJrvpTMxvZekbA=,28,30,150,150,0,20160630,20160730,0
STKaR6NXNRn3SXgB2qTAYckRP0BXVRx2U5AH2xa9AYM=,38,30,149,149,0,20160228,20160329,0
jSbCbqM+kBa1VX4r47EHCzdIII8egQPrAJc6NtG/LDw=,39,30,149,149,1,20150930,20151122,0
qKy+Rk3fdLsSr3z7ZRp16ekH5g7mEJ4RbrQYrOj9nC0=,40,30,149,149,1,20151001,20151101,0
QzcJbq7fZ+HYgzCoFYU8kCKDIXzhqXpw8DYIgeaAeCU=,41,30,149,149,1,20150228,20161130,0
25Werr6Axyqa+9M0M+YtmGjBsfI+XRRy+AfIYzxKo3s=,39,31,149,149,1,20150228,20150420,0
5a5Lb3yc7K1vl6sW5BsPxruQ7NQkL+DjT8DQ450jSPA=,41,30,149,149,1,20150131,20150228,0
7SQRKGCinWL1+HhYxGCc8iZc99MOEMK1myOrcmOWU/U=,39,31,149,149,1,20150131,20150311,0
G8gkvhriU9blyCIioaalS5WYUgW9cn8QhDLwdAXmPRk=,39,31,149,149,1,20150331,20150502,0
p3ilfNLwzNRGRqd6Y8HXVk4rbydzb1au1MXIv6RMTOA=,33,30,149,149,1,20160630,20160731,0
3CwbZ/Kjp14SmRir1OmDKcaH2Avl2aYEGI6vDw5Y1lY=,34,30,149,149,1,20160630,20160731,0
imM5+04Uaq9/DhCtCtwBTXCgxVcUxob10tOGVxwb0Uo=,34,30,149,149,1,20151231,20160131,0
q5xNW59Loc3jaJ862icYMIKSzgd75Tq6XHnDLGfzfrE=,39,30,149,149,1,20151202,20160208,0
kDbA8hpDE1JZKx0OBT/NaRGUIO2ikXIAduEqrufaHKM=,39,30,149,149,1,20151202,20160128,0
fEkWjX2JzDW3dzit599LizBMMx0lrLbhbasZ2m4AXZw=,41,30,149,149,1,20151101,20151202,0
GGmKY4nLFQspJGRYYRM45Lrh1q4EbdsLo9O029Q3MlQ=,39,30,149,149,1,20151102,20151209,0
Vm/CDZ+6Mxh5iB+zpOUOvOo+OFgIrUKbaslteeotkcQ=,41,30,99,99,1,20160825,20160925,0
k8YaOcLCU7txqMF746h/GUwsT1uk6UuL8xM0JHL92Sk=,40,30,149,149,1,20160826,20160925,0
ZwRIRb+GNguGDuAdYehTgMYDS2+BCLzIWJHGtVnuipM=,36,30,180,180,1,20170216,20170315,0
edqwEnGDCES4kAQoC9LFdAO6aRtFJAppWkOglAC1wxg=,40,30,149,0,1,20160908,20161007,0
SRLs9xZssplKNe5dolJRHpOtjuEx2bifkfGQAfQ0xwY=,41,30,99,99,1,20170103,20170203,0
x+/GNS9qGoGBLFI9xvsS6KAFwWfV71Qh/oNhwqry5vg=,40,30,149,149,1,20170119,20170218,0
WJIWOchjHB1pgFdMHY2lb6Lic+lelK2J2WHPoQMXrI8=,37,30,149,149,1,20161225,20170124,0
Rkl3PBNc4gWV/+LFoS/AqD8MrBqIIrp+ADSFOE7QE84=,40,30,149,149,1,20161225,20170125,0
00hfye8FmPQBB9sdmI3pdwO4gOGmIllA52f0GYuurdg=,37,30,149,149,1,20160918,20161017,0
4/G23z+Kjd1vg2Xxg9ec3ATZQxJalutWqU+AM1W9EoY=,41,30,129,129,1,20160702,20160702,1
z5/loDRfM2UDQWRZF8ogOVli3MQm/KvB8Gn6xcXwS/w=,36,30,180,180,0,20160806,20160905,0
ewFTiEeJc7SwUYxVrP57s231de9vZ+fNYzBw0KHx0Ns=,41,30,149,149,1,20160706,20160806,0
U7ZWkGUnnFc28OyYGWpF7+A6TVZu4SWMHmE5hQ84dmc=,41,30,149,149,1,20160608,20160708,0
U5geONc8Ub4OTJS7fbTG6Jt0Gl58I7EzMXXXRZ31qwU=,38,195,894,894,0,20160801,20170212,0
MxU91Es2BFthHZJ8Q1D6h/egfiWELo3L1hHM5r6Geq8=,41,30,149,149,1,20160623,20160724,0
/mPaMDIsZ+sDLvw+SOjl7E9JheAbBQ1xzxPqh5AeL7s=,41,30,99,99,1,20160623,20160723,0
tYP7+D/e9Tdub1Ybiu6GXcxji3D8Uo/94UTkm1W2KKQ=,41,30,129,129,1,20160403,20160503,0
lLjbPeoKj/qosflY9kSP1YmAwDSkyzkoeqF4Y+Nkotg=,41,30,129,129,1,20160927,20161027,0
fUxEb42T2hQHlmJHfZDZDUklDrVYzVZzMKg5khAoll8=,41,30,99,99,1,20160927,20161027,0
bfrKhEqAdzNKk078ACzDRgdjPQCT5peEvbJsZ2Mpo8E=,38,30,149,149,0,20160503,20160816,0
UjLHWLK9XZOXewPStOnh3XGK6OVlXz45gMUbffWYyEM=,37,30,149,149,1,20160416,20160515,0
5kTqjJUyMb2Pggm+TqMd1iVMtG/Lzt6dMEh+4qaLh3s=,40,30,149,149,1,20160602,20160701,0
XOJ5CA13NghGMrVccYL4aMeaJE09NHEo4LB95OPzghY=,41,30,149,149,1,20150912,20151012,0
CoLEzsGV6ZW8SWuv08ANew08mMV624hzYa8SMjM46+s=,41,30,99,99,1,20150915,20151015,0
t9fkix+b/I0zf2Vzm+VpEsGfE6Bd1VAq4ixVqT+y0mI=,41,30,129,129,1,20150815,20151113,0
XuYk7foNtXc1kk/J/12e/GcBnjUbFInheKDYJ+NU2JI=,41,30,149,119,1,20150118,20150218,0
+gBovAlPcar9J6LNEZfzmRBNXl494u80jZGdKwW/hsE=,40,31,149,149,1,20150113,20150212,0
MSuNCGmhYBH98W15uiNs2fkA4Ghh0W0xK/PbPhqTtXU=,41,30,129,129,1,20160903,20161005,0
o/jzlPW3f9XoVjmTBkIdElLdyA27sHYaOe1kDRBoeEQ=,41,30,149,149,1,20170216,20170316,0
Sj6UUSF8dYQ07T5IbruZozRhmkbNP1NBN8/epikkl8c=,36,30,180,180,1,20170210,20170309,0
GofhI4yCUPc8sOlQSeUKQH7XWh+yrdcavYdf8VyRgBM=,41,30,149,149,1,20161122,20161222,0
kioclLs9CUzjWsgTotd/tFD0oe3NLLR3T4NRGCnb604=,41,30,99,99,1,20151222,20160122,0
PdFt/Jm7XdYIrkgh/bH+9vSYddCI8Kl+5eJK1vuwQmU=,41,30,149,149,1,20161211,20170111,0
H2/7daxFwPrINArADT5fLTs5y7rw9/tzuyXMMFm8B8w=,38,30,149,149,0,20161213,20170112,0
zhrprStX01wlwS9UTj5oDSTNlp5iQNWweQjVdDli6Xc=,41,30,99,99,1,20161210,20170110,0
miWY0VGcHfAFAXUaf8VIzxmMyZgjKct0tbAKHgs2Wpo=,36,30,180,180,1,20161211,20170110,0
T5Q/vBrwfN7j7/qCyB+FS2ZvTzNie6BZvBCNQj1ogw4=,37,30,149,149,1,20170225,20170324,0
6hmQXhXkrGpsyviP/2JdmlcMwkmxUz50LMbhKPcEpFs=,41,30,129,129,1,20160713,20160813,0
FZFiy8JZ3ZsuulS3+3gn8LeZf9Ba8a7SgaomZlOFjbI=,40,30,149,149,1,20150611,20150717,0
JxTbqTm6fDrkwu03YwFTvnbXOxu1gpeMoaE4TtiOahk=,36,30,180,180,1,20161003,20161102,0
VQAPlaTuzkuFkPCqBskDGdo2p9Ro9bGR09FyGbxj1ps=,38,30,149,149,0,20160718,20160817,0
hA5kndBql65GErWdDUz2prwjt8e8SDDbZ3CdhaVQIbo=,36,30,150,150,0,20160306,20160405,0
RXDhXNxSvq1pvzsPUCzI9pmiWgqaDNiUICD7ZP2uLns=,40,30,149,149,1,20160306,20160405,0
PfxFYlAsye+hDtpxZmxcGVu7ChW87/q4GH4OiCUZPlM=,40,30,149,149,1,20160813,20160912,0
WpzpDIi8KziWXDVojz9XaclD+LK9ntZ3Jzs0wZQYpJk=,40,30,149,149,1,20160417,20160516,0
lzyEPI1GpYGftrnLJztyMK9U05ncwTkWLMilGFPZfzI=,41,30,149,149,1,20151103,20151203,0
MNzS4MDAzHjY8Op5DHlnIBJDELkRw7tmVvLeJA1jaKE=,40,30,149,149,1,20160425,20160524,0
01L1FvLvBfTKJ1u/j6/c3aoDT2xN/TSdFqk6V0ryla8=,41,30,149,149,1,20160524,20160625,0
C1qhLHRLn6I3/kSxUkFMczwzV5ql3vGdFPb4yGd4S2A=,41,30,149,119,1,20150617,20150718,0
rnaZvthWK9GqDhWUfrYoEIOrs83fAXLh4pZdAmR7KOs=,41,30,129,129,1,20150706,20150807,0
wBgaw+HtA9yj4cz876d0T/JgrvWp9chx0dAwdAlz19Q=,38,195,894,894,0,20150707,20160118,0
7EBiG6TedKgsLe20vcq1htPfsRXER1G8M6y/q39YtGA=,40,0,0,149,1,20150507,20150606,0
QZyn2HkQhuH23jLE60z8XS8yhpj1gqvtB8r9BzvtRVA=,41,30,149,149,1,20150214,20150315,0
aUHl3J8BRmIVHiLJFKyod6Aq//8Z2MrakfVuAGyMp8I=,41,30,149,149,1,20150107,20150207,0
7NFIAuyufHYFvqiDAp+GqVZEOqqm09beXtdefsmElzg=,41,0,0,149,1,20150423,20150524,0
cGB5to4MgLV3GUJid0H9rwsma8MO5LVlCmEHMKK53fE=,37,31,149,149,1,20150327,20150428,0
C6CXvP1j/3ITGQV+FIiO4KcLxxehRY5CL0DQgt4KtrY=,41,30,129,129,1,20161112,20161212,0
S2PPm+oocFL/m0zIYD6SoQALjNAO3m8/ZnG0kMMwL54=,41,30,99,99,1,20161217,20170116,0
XnNJFSwiDaV/D0X0wKqav1uplCMAv2e5m+48YwiMdhg=,41,30,149,149,1,20170221,20170321,0
L/UqG2odTCtltDQZ1K0Nj1gK7CwRpoEtWHxdjGJYGoE=,41,30,99,99,1,20160711,20160811,0
3B2Cyh5jIi9Q17YiddgNcZFTcMZhlWzzhrMw6dIIdFs=,40,30,149,149,1,20160217,20160316,0
XZToYzb7ts5zNbCAhApMQnOWgl2RZupHhYxpJMJCIEo=,38,30,149,149,0,20160217,20160318,0
F6wn2T3qTMRAxQVjtIVhHgaRilciP9I6ZFEh8IhCMsk=,38,30,149,149,0,20151212,20160111,0
V+ixlz3aGOJ0U0U/kNdqhGnJY6M3iYZWriVhktakFt8=,41,30,99,99,1,20160723,20160823,0
qWQOh3kOasscSxu+ZVm2ZzoB9unMYNfBXgLnt3osZwQ=,41,30,99,99,1,20151209,20160109,0
RCBJqHbWp9RLzmWiiKynQIpJoTfviQL6VRBRrtIO0ws=,36,30,150,150,0,20160313,20160412,0
RUyA6bUkUL12Kjcj+ctHDUVvTl9te9cLqPMMIHigXQM=,40,30,149,149,1,20160615,20160717,0
FteWEwr9NElbhoX5XuPZKzJIShKcRXr+kB21xW09oKk=,41,30,99,99,1,20151011,20151111,0
1Eq7Sv0n/O9CKRssZ3eevzWIcQicIfGaIbJrB3kuJ7Y=,41,30,129,129,1,20160302,20160402,0
Dd97m06fc3jmYv9YWZma+xg+wctosg09CfGlOiljdzI=,41,30,149,149,1,20160326,20160426,0
B+lA8ItWccjra+mveyIwi54+11bPRg2Cmt3t0xPgjjk=,37,30,149,149,1,20160319,20160418,0
nSTWbC13AYhuuGOQooFaUWa9/LceMdBPHRRIPDtZ9SU=,41,30,129,129,1,20150918,20151017,0
19nq58DuY0/0dCDFDyzdUrkIgjfnx/FEp2FLBtN9voA=,38,30,149,149,0,20150916,20151016,0
iaolPAF57ddzOF5Gd0Xdxb91P4eoTHyuG8GOgbNUEik=,27,31,149,149,1,20150111,20150211,0
6M0/hQ/f0TmNkh5YjfYDvynHFPo+k/9FVBKVlJPMsaw=,39,30,149,149,1,20151229,20160107,1
8e0arGcI7frcqOxrtWmbioStqEWyICsk3K53sO91fV8=,39,30,149,149,1,20151230,20160201,0
PbZphVYS42BFxKskNmEVKeDyJg6kyPpCVoH7k3QzlM4=,34,30,149,149,1,20170228,20170331,0
qS+VbuS5lg4WpIyq31nl0/dQmM7BtPD/2YaJndrvY4A=,41,30,99,99,1,20170228,20170331,0
B+z9wuEhWfAKoF6EAwE7E/j95RrWhR6LwKJrk0yw3+Y=,34,30,149,149,1,20161031,20161130,0
eAtsjdnE1pXnd6kO4SXyWdiHFzp1MPF/tFnhI7F8Wpk=,41,30,99,99,1,20161031,20161130,0
Uqc7d9GdG2cX2RIT5LJU3llHq7og/Q7uSzRQCrrbGk4=,39,30,149,149,1,20161031,20161207,0
uviNtn7nD6e6PwHVmiA7ssujwhhhLh0NK+bTlHNUUqc=,39,30,149,149,1,20170131,20170326,0
/MF5lruaZlHvHw6S5w6GW+ITAf6O6jEL4gT1TF6qteY=,40,30,149,149,1,20170201,20170306,0
rWD+7tTj243JlndZ512DcSZtGJI8vUvxKttcUqci2qQ=,36,30,180,180,1,20161201,20161231,0
gXPNdJkcEvFczMYgONJdBi4513tyLT6slTPC0QJ9oLc=,31,30,149,149,1,20161231,20170131,0
c5TNuU72FFRRZ8P04U5nVnYpBq3H/BqZg9v6x5pjYCI=,39,30,149,149,1,20161231,20170221,0
+ci+/xmUgMV5ds+i3OyKXCbI5O8Zv2kmpv9sRx8O4dc=,39,30,149,149,1,20160930,20161128,0
FTQO5xvXMGteRXr/SAKBU9T04Yi2loiP+4zcCXGNB2Q=,31,30,149,149,1,20160731,20160831,0
WtzhnUoDZml4lYxpTTTMz6tYyOVmM9ElVMKR69q6AG8=,34,30,149,149,1,20160731,20160831,0
7jyIXn/qszn0CqcqjW4LPFqZowzq3nmJd/x807LmXbk=,33,30,149,149,1,20160731,20160907,0
26OOcA7+Fc9cmgIUJ8wdRFLLxt1cfNDlbBwl3SriN4w=,39,30,149,149,1,20160731,20160911,0
LbjXbQXiuBq3sZKWuubFJ4ekdWkIPFfUM8+TaqQnQRU=,34,30,149,149,1,20160131,20160229,0
jtCIOixaSTLUHbrTDwguxqs12lA8WF6ZMTwLFHCs2xo=,34,0,0,149,1,20150831,20150930,0
FrQ1QoijHgK484pL9qfEOj0aoyox1LUgMA/ZWIJ1EUE=,34,0,0,149,1,20150831,20150930,0
WpYNkiRMP3vgJRyq4TQzn7y8O0I7RWtXLXUorHClllg=,39,30,149,149,1,20150630,20150806,0
X8lU5i2agaXaUgM++Arnqbymx9t1N9FCY8WAHV45Fg4=,39,30,149,149,1,20150731,20150912,0
C9UUnVYxghNNrCA7NY4HpqYcEmok7mb9tWa3AoSAqt0=,41,30,99,99,1,20161124,20161224,0
QhJILFUCFBPtjcnvuMJBZCHtoQe9KZlMecR9fufgyG8=,41,30,99,99,1,20160902,20161002,0
2cFX2d/TDv3OWp1mg5Vj8uR+g5uThishfE0VURbFL7w=,40,30,149,149,1,20160903,20161002,0
irqh0HO/8BtkA7OygOH/OHL/7o9dTLoIdXtHy4l30wU=,40,30,149,149,1,20161208,20170107,0
4WgO+jWNWLiSW29/vtcvmfLE//NuGclbzmmw3omxMRw=,40,30,149,149,1,20161208,20170108,0
gKbOS0fSzEiLWci4Bbx4tI1GSJVfSfNMTBjSpFQpTco=,29,30,180,180,0,20161010,20161109,0
kd4md7ReFL3Zu5Dz4CaZh4Mhgt5no37JM0Fj75PDAZ8=,41,30,149,149,1,20160925,20161026,0
VcphmO6L2XD83Llrd0hHEAaNzf9O0NxbWQ8NHcIQnvA=,38,30,149,149,0,20160926,20161026,0
nCTUD9jyFY7z4FLo2q3EDIyb7zRjEMpIqFv2m7QknY4=,41,30,149,149,1,20151221,20160121,0
Jul8xeVqsOHp2dFxcL3kN6jyLN8Xv36jDlctKTOrnHs=,41,30,149,149,1,20160121,20160222,0
XAG0EiXLsEmVhqFvyjEv6bfGi/GlsGo/+SM4wTsB/RA=,40,30,149,149,1,20160209,20160207,1
at8cCEGiO3DoFv8Jpud8xWaJUy7ytB2LZF0P2+yNVcY=,40,30,149,149,1,20160411,20160510,0
d2tzNUBQYHpcTTW0WCnBcDn9qn1P0PIALbc7JZbk3A8=,41,30,149,149,1,20151125,20151226,0
PW8UX06GjzcXVG/fsf1oIetI87bCTjqjXtdyAYxO6dY=,41,30,100,100,1,20150725,20150826,0
jF0RP8wQ0CVwipg2DiHC7U6ht7AkT8ObUFNrnYWWknM=,41,30,149,149,1,20150624,20150725,0
q6xx45lfockBOowGf++9YacK7ty8Bsmv4KgR92xz0X4=,38,0,0,149,0,20150514,20150613,0
sPz8pMjBP/N1ya15ie/EyjKBoT5dfZ/kn9jKLYfjWm0=,37,0,0,149,1,20150504,20150603,0
reKmNYg+m8wsYenXFth1XceWSMjSNuvyXlllZlj4isU=,41,30,129,129,1,20161019,20161120,0
ZqudsTSGnMgzwZjwMYaCAg6nsAyZY9xMHhwuIZdgE9s=,40,30,149,149,1,20161127,20161226,0
