msno,city,bd,gender,registered_via,registration_init_time
7jDjopZ7zt/ty4f3CPh3KW+ktUSNoPIt7RHJ3ims+JQ=,1,0,,7,20131013
eXav37nsBSBSMV3zhd4RcqP3wm97Z7ky+IwsG4zqt8g=,15,22,female,9,20131014
FI+U2r96Oh5oljmGK3PNyzpWXXSExq6hkxvJ41/Vw8I=,1,0,,7,20131019
D874vHxVsP88fLPZS3j9PoqR4o33Ml0TOgul22EFrC8=,1,0,,7,20131029
d86rUbIa6tebzQGbg1PN/IklsZDef8g3a1A8xkl8Tw4=,15,24,male,3,20131029
k2ZCaRMFtv0dbfR9S7Ox2XULA5S6kfViTxOxYElmr+M=,1,0,,7,20131101
Ig8WIuxUuefaBsga7whU+/FalVB175neL2uvY+W88Mc=,1,0,,7,20131101
NI1yZde05g83HMHE+EsC35dZhEOXO3xJJEb9ojgJ3VU=,1,0,,9,20131103
9SlfFZgrxuX/tJaC1hICs9bHYfGCiseftRdtowFqMk4=,21,39,male,7,20131108
ROV6cprdcWBJ1qupnTF3dbfDv67+iQSZ05NRbT6lj5M=,6,29,male,3,20131109
bYIDvSKtQR7yeBArJqgvebB4nXXOO1i07vXTnTxV5SI=,1,0,,7,20131111
X0ITjNZysn+inwS60IKjxDIHdGEqWShDn1Cw4u8yN+k=,5,28,,3,20131115
yz72iaZaLat3FDUe06cFuuJYSf6/HhF7cW1r8Zp2VY0=,1,0,,7,20131115
pm0g5pPF3a+Jz8R+aMLQ9jif43dBUQ9hjLHRnnVIVgc=,1,0,,7,20140717
Dwh8KFPhpzeXqVlsA6/2zE53FNNYz4qDhD6C4rbShdA=,1,0,,7,20161004
NsQb027SHClMEhQEpyiqfPqEdMhbsSLzPssY+zs9UiM=,1,0,,7,20161005
7Ofon1lXdvE60wlZaSquR5IavsVouv2YwNLdJ7J/RPY=,1,0,,4,20161007
/HrzWpNz/rmG0dsnGHtghFZdMmn2E48jv+XkTBp6xxI=,1,0,,7,20161007
b50ZZ0Q62NsCEVl3PshE5c9UthJbRJKiFuMPrgRJHzg=,1,0,,7,20150511
Ym/1iXqi0Dj9BNos0jGs7+uJqMKPJVVVkW3DK+pAsbE=,1,0,,7,20160111
iJ0DCY1nsfxSOnFxz6t5u3TGCP+SG6o3+iy4e9Fp+mY=,1,0,,7,20160112
/BOzZmZrtHiQsHyv/Di5MATBXWT9xpOPDnYocgyNjQ4=,1,0,,7,20160112
MhsuchV8aCq7VoAHdijbZS/u46aTJsXzwNVr5MLK9GM=,1,0,,7,20160116
dtajZS5xf/xv6HgeV4OhNlytdMe981szBNEz1IhrdiI=,1,0,,7,20160119
FzYuVid7plzdw8V+S0TeF1RYF8QGpqu9KFnDzC7ZZWY=,5,0,,7,20160119
1cxUW7edsCyBqCVLyx8rEwvHDbuwmG9Obu7RtGhcLtM=,22,41,male,4,20160714
9fYPiPokqwxiBr7L+GxB+xfaLg7lhG3K2x0auRllIAM=,14,25,male,7,20140505
MhnM3403fyWsmT3ynWPpugA3YyRlhH48WHVrhN4ZGaM=,15,24,female,9,20140508
SMUEG9yEutZF2FRwef7HLRj9poIqy07i26cWnf94CT4=,1,0,,7,20140508
0qzIPhA1qS1s5TNG2G7SDOVCoWyAIuTOnZiTQTXC/ws=,13,22,female,9,20140516
YbNT94+gRBdrXDS4DDIMyUM7AbHWfKila8HELeCOPjI=,1,0,,7,20140516
g96Mye4EODL49T2nrEIcqSSOM01khj2Uf06NibHf1Hw=,4,22,female,9,20140516
XjTK5X+1J0+MPjXYKvzmersPjriTvjS/VFsd3TR3tvk=,15,27,male,3,20140528
mRSWvNSM8rkdJEMQYcw88iXfPbWTxMg/JEZQOl0PhbA=,15,49,male,3,20140608
aH9k4g/j3yz0SN9XEVJT1CcCad1fai2Q3iOcCnplafg=,1,0,,7,20140614
tQZT5mcVXXISPm8nFFaCmBN0j1/L/YRCDjpImc5NE5Y=,1,0,,7,20140626
bp7Dg0ydzSHVztawi70sksmHAgabhnJBN+pudAeo9D0=,1,0,,7,20140626
jJwyvgel4+oQgRk6Zh8e7UM6VcAjm5vb3KCYUT7MuF0=,1,0,,7,20140630
zqYSuzwVkQgahsHmf+EKgNFI30kRAuCEvP2+yRKVplc=,1,0,,7,20140630
/Q2YJ0aY3fI+QPLgxN3KfPS6DkmnfdpM05ytFngzcQM=,1,0,,7,20141201
Rz6VfCpaEiy/0BO3YosgzeuPHorGqJgv6ql8P6oE57o=,15,19,female,9,20141204
KBBjrHzqL+8WX8SSQfVmV3GWaruehF0ZcB9RQMAvweM=,1,0,,7,20141205
Di/XTNJhYReno8//M1StDGJRxdT7Z6kytqoSwPPKeGU=,22,17,female,3,20141209
plXhq9bJbWOA0PFGU3ImMp6sbeGsI1PAZ1ai796eqik=,4,0,,9,20141214
kdxxczfJYVodOB5v6yTaz7+ejEBbAnonOtGgUm9PQpI=,5,34,female,9,20141219
VzpE3CKR7zm4icUwblT2k7fmLcVvZYUWpAgxvumnqAU=,1,18,male,3,20141221
rACeeD9Zq1DbNbqSAyai4JIuRRbBufJqjxxlbH3KUJc=,1,0,,9,20141224
y+HDO4B4Q8zAdFf5rciwgKfgZb/hfgHYzWxEcXwf4Rs=,15,0,female,3,20141225
ugfDan8GhQN4Ok8pz1nOsEIn+t3/KnaEWsr0IWakH2s=,1,0,,7,20141231
81b8ONfRx0+NES992q6X+r1OZjy1nzdlY7wzERKpCD0=,1,0,,7,20150530
W/D1onpjN8aV+xOJ7tuAREEy48778ge8GLD8CmqFE/c=,13,25,female,9,20150610
MXnt4Tup5JlsLfPuy2bKV/3vYp8IpVnBfmAmcRMRyhI=,1,0,,7,20160928
2/1iHMtzaekHA35oVyIam9jWYL7nHXiR1k+owpl+oQg=,21,30,,9,20150409
ryfjgASJZUHKH3o04AtSp/pRZt5829dDsI2TMg9y7vY=,1,0,,7,20150410
gtJJBxaqttqBNfBnQaU5GusvthNmswCZx6z4b6wyFBY=,1,0,,7,20150412
A97yPL4X58vEoq2ENLT3/6PKxNoHBaj5yjyFTW1vBPM=,1,0,,7,20161202
a+ijzs2MRIgMvI2p96Uv+dUi5au0dJwjAEnH1xlirqM=,1,0,,7,20161203
ke1bh68VPtS8QWL5uLz+sT6O2eU5IwsnuyDs5gFKuLE=,1,44,female,3,20161208
8dk65D+PfT6XkTxkHSGnuk1MQE+RWgV98/o31Gb/rZo=,1,0,,7,20161217
5u+X6iE+79Jlpcv1/fo8OPBp0i2G0rCidLe2y7q67j8=,1,0,,7,20160224
lgx4HTwVpC+yJOFypMx52SP7QgfhAMEMwnA6NHHX0dI=,13,0,,9,20100516
IDbAiduuawcipLLI3DpHVUjRcLJvVjf8wM0JPoAmxEg=,5,24,male,7,20100523
jQJGJZQcJ7EiUmD42CYp1G2qIpg/SPxQKOv3FxYom5A=,13,28,male,9,20100530
jRHpMMRCJTk+b9MbKCHwNmiiOLKv7HtQu4zDQSGZaXk=,1,0,,7,20100602
9Bz7wIYQ16vRBtl3enDwVsCL7oPr9OUHVcfGe7pzH9w=,5,45,male,7,20100620
4gTfw11/L9pjYTUwxJ01PV69yVQUCsu2Q4ECVu4Iu0Q=,1,0,,7,20100715
+l1Uhw3p36vsryRgauDUyI+2RomcRFaqVz62cbAdSzw=,1,0,,7,20100723
2gdQHFv96u0+aAzc0XFjuKwEBQRpCQi/0gvtBaIhuwc=,4,31,male,9,20100901
ABwJ6WlkHoYsUjbxj7GHJdZfLK7dQI9LxsMJy+63d3s=,12,33,male,9,20100915
oLe84AMU5+u8KFV+gpWAElh6P+RRjc5WfjgESTP93kk=,22,38,female,9,20100922
54vTc3gHZmQxLsyMRLblwk8RhRB/X6wrmKb+B+gEJ1w=,5,26,female,9,20100925
DcP0Z/kVgmI8dCq67kAqJ6oD8g8RI/Hcj5d/oPxm3ZU=,1,0,,7,20100927
gVCX9FXrE5pZMfhQ46xucclYmGUurrUldGzFXktGIuA=,5,54,male,7,20101014
WiExqn1zoMRNX9gd91ftH4BsDeDQ5aFAu0sIj+jv0ek=,1,0,,7,20101014
jZLktF5X+tI3QDGnn93tHaKeSUziehh32Q/ZvSgJpl8=,4,32,male,7,20101016
QxkNyKz9ocqRmvSEw4A1MTb+gpeYpWFsxasIkGLsutc=,1,0,,7,20101102
6idu9fJv1SNm8YFdZIHyqI/BJWVPgX+H96SxCQscXK4=,1,0,,7,20101112
fsNEuLXaBVSzWm2NYTl9yHMc69JidSSzM7f1D0n/xv8=,1,0,,7,20101120
wDaSWTfsGghIevKyF8FJYbu+yWW5T3n2ruHX8LkHQk4=,22,27,male,7,20140522
nUltsHdH3ySeJxfJ6kN6QGnZ3skrPlhZBNf7N0zc+qc=,4,26,male,3,20140525
HIEojsRrKGalpSXjWO1mZEP93KEcvma2YjZqnb59Aoc=,1,0,,7,20140603
Kee4/GKqyYUs4xr3nvlzftMgtTWRPl8i0S145GUa6vE=,1,0,,7,20140610
l6xPpf7KGwXdygFi5bq9VYyLzSUZwVlql+DsMhgSiuQ=,18,25,male,9,20140707
EVAz9EwTZXkoUdeQKQT0k2+n6zGCqlG7dnuv8+6sBlQ=,13,20,female,9,20140709
iinDfum0gpbPTRuGDE/VOWeMSDRQ8gB8oMqnKpEgG0s=,15,22,male,9,20140730
z1dkVgTmOC5mcx/ytXZxUOcA/bFwHRxg/sgc8yahNhc=,1,0,,7,20160707
rp3HRGcUcxCF68HdR9w65klfTUNw3qwxYnh4UyIXuGc=,14,45,female,9,20110624
MJ38fIQhcmSVuWpp3jfVurX/71zwozxoaF4eh/JZQr8=,1,0,,7,20110626
GiMUkyfCPTvfw/a56TFxQULLX6Inj5o8Dsh2Iskx58w=,1,0,,7,20110704
ZtJVu7mavIB9gplKJPyUnNtD08TPNFDd9w8q2mrxocs=,1,0,,7,20110708
PZ/7/goDJph7esAZ7JndTz9MJZJJOAj94ue8mDLsCNk=,13,48,female,9,20110709
ivp3g7wVYk8/dYPqYPkec3d8OZrttkJHIpZP0gyQER4=,5,26,female,9,20110709
gcVyGvmIH60tKFQBakOWo2DpEcq38n5JiZewsqWNHgI=,13,32,female,9,20100401
C/eoc+yNzReFfjQRdgmELDCrA42PD6mT6uL379eCxhI=,4,23,male,9,20100412
TospQweEqUWn/ok0IKeT4nA6E2Mr+92RoBlTblb+6wA=,1,0,,7,20100416
nqNiEiI0fmDwktQmDs/Ua8MODCf66CvZYFXGia03aHs=,13,34,male,9,20100427
4UhIlcQAG0WVPbFmxG04arvZpp5rc0OJLffrcieN9vw=,1,0,,7,20100429
rcYfLmBOUUzu37mA5W447YZ2s1lYprNEFNy0fG4baAo=,1,0,,7,20100515
Ru6hF4NLVajJ5FivoB0md93dDBUmWfNtjx+XWyuJ68w=,1,0,,7,20100524
sbORHZhpGTuNK415ZOEveGc6o4gm1sn8YXJ5k9rgxXM=,14,36,female,9,20100527
3DWU8/nFMsdDHYsO1bp4vB3fc+8+N0Iq0o60ymRq1Gc=,22,26,male,7,20100616
Q8jaodzbz6CyLz+B0FiCnMkJyFWskyhaED37dtg/PVs=,22,34,male,9,20100622
R/iR5zsYCfcF5iUuPS2bUqspH4B/ZUfo4a8tFnM5gC0=,13,25,female,7,20100712
Vdqc7MJ3/L7ujG12ZQAI+w+iyclPldgfcLNTS45sGwg=,5,34,female,7,20100712
6+LE37KyukwgpwjSoleZku+bhnwPxHDemJ7UI15KA6Y=,1,0,,7,20100722
/K4Zjju8ju/ROLRoJ+B2MLF2U3efiYewLLLU0GmmTLg=,12,29,male,9,20100726
mg4SFTjg9ekTbjQZIT3E6qqCuQgoTh8ms137t5y2KXI=,6,26,male,9,20100905
ysNv1dZrVQ1090skYzCwaArp2Zod+LOyaWZB1grURW0=,1,0,,7,20100916
pyG8AcblyPTSFmRdRGx25y350W9CZP8llEQr0N+G7FQ=,1,0,,7,20100917
L0pEYsnuCTNfaIWklgvi9OoaHvUDvR0lbS+XXMNZ0J4=,1,0,,7,20100918
g8qfRNELtM2U9txk4hjdMqfq7+Tz2yjmPz02rl7FOcA=,5,0,,7,20100921
+6g4MkKxiprD5pafXbN6QZ19qqi9h4xqyXdNgpyBAUo=,5,53,male,7,20100923
mxkxtowwPTO6N5B5pn791cHuSfaNDBl1YjtnGcdm82g=,1,0,,7,20100924
kI7K5bWYE3w/4m4zmvQqhOiD4rmbFscm+DB9VXOpdec=,6,41,male,9,20101003
dPY87wWZEnsTnahmtFzI20Y6Tou27EEI7Bvcb4vLj5Y=,13,38,female,7,20101006
fbtk6x5Mc/kEXbyBkevWBfXAL6+94G1177WYruGS6Zg=,13,36,female,7,20101007
yj1PzbFWFx1VqZkRLp/Da3+qwFZxwq7iMXsRk2HkfG8=,1,0,,7,20101013
9aImuO+P3VyECdhAREydaE9YQAC7RhH0nTkej1bpZ+I=,15,24,male,9,20101018
FIMC6rsL5DT16U5E2MsfGpusu6YgvZvcHGRXRYx+oZo=,6,29,female,9,20101024
3pLlmS1vMTvlCIhGunmb1LfVdwD0+Hf7OeUJeIWbSd8=,1,0,,7,20140331
vwTifMs3/qPZ/UUmpTCtcN1yzPRsZmEZDtf8IyYcN8Q=,13,24,male,3,20140407
XmwkMgywoy4htk6RAvZ2MKQ6KFBjWl/ShRctu24+vSI=,1,0,,7,20140420
LImCpy2qa1RIxulEMDEOLzzUE/KkTdABYT04Ghr5dZE=,15,21,male,3,20140421
MEHWXWCN04Ld377odtlf8QuRnLOQ1g+zfIEJVhypbfQ=,4,22,female,3,20160319
c6emgvBRD8wgozWfeKPA3Vwhe6AiCJ6mcx9nj+aIaTg=,1,0,,7,20160320
DETStSlZRtibvxIUei1OUv0l/5vfU8iQEKT6fIwrvLg=,1,0,,7,20160325
NqijR7HPqDgaFVwB1ziS3JuxAVe22+V7F/cZodmxV5A=,4,0,,4,20160326
WxMmh13uulTWIm+ahWy7F6REPYAuJWixssPulssc1Gw=,1,0,,4,20160326
QDp1m09NAyKUnyorx+ij1V5pHMXIpVG2ksOTRBQ/bpY=,6,21,male,4,20160329
qxAmdaGgfGv0evgOsYAWzW32N3Sa6ZBE8m88hZsdLVc=,13,16,male,4,20160331
Fi7t2rf6v6pE5N4e1TqNiyv3PlpKguTWLfsTkhs1Fyk=,1,0,,7,20160331
pCTJyPVDlGCcnKiXG4I1RLlDuhwf3BAV3DA1SPw6imU=,8,45,female,9,20041015
hDC1wzoJItgD56vClOVRHQ1zTXqdY5bk9FyQ0khm5Ts=,12,29,male,9,20041109
5sSQCqyW8a2J1pgPkmtCm1D1Lewj18dISgR98Mf5vYY=,22,35,female,9,20050413
B5ofjFseINkKgANcvdQV3/IXaRvwNzJomcvMRKf0H2w=,13,30,female,9,20050623
Fr79QcrqxJbAWOxS5B24jpjZReeBgVHRb8uea7OROAg=,4,25,male,9,20050706
QoUvZQVbN3QFepJBtBq9DvuKROt3YJ3h1AzcA2PvpPM=,5,26,female,9,20050717
U9NoS7+c7mkrDuHh1Q4s+toYLSVfxkW3N65+Axz/l04=,17,27,female,9,20050808
E8Bvt2hSlwRG+RGYJUphxb1rs5rkCwPjinCfPknLGMU=,4,30,male,9,20051015
PP/ipPBQcgDQuSexNXfYzd9LvsfYx6wT7ENXEYKUnJA=,9,41,male,9,20051019
Z24zd3RV63SMc6J49D5E2p0E4dkHwuGpcyS8fYc15ls=,22,35,female,9,20051022
RR6r5O5KCfW6acwycQaTBAyOgzheXu/maNMcjCqbFjQ=,13,26,female,9,20051119
iD3kRdZH7OJCcd41XxU77cWfY3QYBFCzZgmQaqABk6g=,12,44,male,9,20051215
BqBqBHFXiBMVgWzuOBDcnJD/D3QlHjx8qXSGQeXiBWM=,15,28,male,9,20051219
0OOCwjhKFdtloP6UxusqCWIx29mZyL2z6mZEGn88XTc=,13,49,female,9,20060228
6JYTVxtwvVnwvAOY42xdhtY64J+eUDwHN1ksDIk766Q=,5,55,male,9,20060310
GeAeI7RSIWteJ5CEPsh/W2DbLq/etaI8zANQd6UTwFY=,5,48,female,9,20060323
tvp+oa/C7vpK1jtDWip3oEeop0OEnXXRG/a7XxXNfAA=,5,30,female,9,20060325
2q4xtyhnHXtlJFbcFxM7+coFP2XaGptR76pau5JMPWM=,18,36,male,9,20071105
QPzUKHKPqxVJuMZXi35ColJxAvz67PXgRWwzvskrZeY=,12,27,male,9,20071202
8jb1xud/AeLFy7L7Jz/lSEOP7l/IyJekVmFmfMSscmc=,5,26,male,9,20071203
zBSmyJ1EQ032XzS2T6xRgrj2JuN4s/FLvH5xP2ri9yY=,5,21,female,9,20071230
cMimGoVkCs9zMQwkrnaOeTTVGXdmUKVFPheVkwLPmb4=,1,0,,7,20111219
LrWCLNtt/HXP0hz4pQOZ8YbrBrDihp3KPH+RAHGig2I=,1,0,,7,20111225
OFHXeNqx+7ATo+h+nUTpIS1wPWx79AalrvWt6Zg/swc=,1,0,,7,20111225
co1zsPNAwHdxdqk+7sJQKspYC5p59Nflgr4X89hJq/g=,5,34,female,7,20111228
cC0Ij/Z5vYzWUF1qzQhsZ9BcH2OvRfKLgYEnnDx2kL8=,13,25,female,3,20111229
z36Nmhx4SS5Vgr1xpi0UcQaXLpcaw879N2+UBGTTc8g=,1,0,,7,20120106
zSYFC8/j3D8U6Jn1WAKqTAsux1jBSy4p8F3BXBtsRl8=,1,0,male,7,20120109
FTIcbbEUOul+uDiWWhEewotsVw5TwyGyjVjtZCsi3Nc=,8,23,male,9,20120113
lX/SwsBTLnFw4F2zBy6kMWiXwi3VJ2EfAYXPeUGgEcg=,1,0,,7,20120114
gkZt4kE+MgX/XISpLwn5EEp7YbwS1tHaLyV3yYU19kk=,22,27,female,9,20120115
Pp980mxYsKw8qsZlr8yNckVeYnmgqMnmo3y4sWgnZVQ=,13,30,,9,20150121
PfNAPp47yWE4tLJNIvZp0s5hB6aRXX8prq0T3v0W/QY=,4,22,male,3,20150613
kgXFoywR/+zKfyBjJ/D9wBO9l3G+pHpVVUAJ7Laylzs=,1,0,,7,20160528
2+fhxQoU3cZzAwJjNf2rCzKmqvUXtsaksA8lwqWY/0A=,1,0,,7,20160601
5CUh4A8s5rdJuwQk+NTsFSmC0O7NO2YRW9IMxaXWdCM=,1,0,,7,20160606
eWXUQhtC+I+AtLPrjIrejCsNiHrJ5CnX7B2Pqnfd0ho=,1,0,,7,20160607
e+AAtPzZvbViY8wX9j6V0mTFA3rC5nKdVb31l5xfdlA=,1,0,,7,20160608
VgMH0WKvbCfAgoWMh7BvLvOkdfQLvGfKAWtWlXIDCfI=,5,43,male,4,20160619
dFc4M+BjKMlXUozAZO5fikkhuhJ1DDYnLq7l60PRbg0=,1,0,,7,20130904
E0lX72uWsyP/pCVLnzlB1uJ7csEa/Nq4A3vC0atfiLM=,1,0,,7,20130904
gxi2dhEfH7mYVECybNKcaWsYVf/1ux7qEDpsnu2tlQ8=,22,24,male,3,20130907
ZeweBWNe5m/UF67UbwFgrTsfXJvpfiTyUftppUK0qY4=,5,24,female,7,20130909
Op7S+aeyan/9ImNurcIQTjFaU1RUkN+DdemaqJzl5+8=,1,0,,7,20130910
kom6SslJpYrt5KMsJkSbW0FGu8NqmrqBLgRfuMByJeg=,1,0,,7,20130912
+hrKIraoPXk9WmDwvlPmRfsf/5OnfuW8v29CTtbly/I=,5,25,male,7,20130913
TZAicHKqOyHpmYNEDLLlrCyUamWaUn8DpEGzbz/SVRw=,1,0,,7,20130914
AXYRRur3P1WK9ONFon/ep3ia41vrjZjBgWKzSNSKi4o=,1,0,,7,20150512
gQm0+eH6LNgXT5TW58f6UHG5wRoUjKtTvcicEeugyA4=,1,0,,9,20150514
Q8kXtWYa+xvOrRY9XG3O3V+SRzph9IUHdRCY3G5Qojw=,13,21,male,3,20150515
2P/oCfdawHkQ+KFBVyG7zOJep+QiQu/7bHqCysx2wew=,1,0,,9,20150515
c3tzSPI7l5t0GYENOA2POMxTI0NJvcr+eYxPUIZW9Fw=,1,0,,7,20151214
GTc7j0tQ6GMsFZ5sd4ub8md2IEHRA9kesBVE0yXIGCk=,1,0,,7,20151214
MlW9I2FE/7KNKKp6MZmNrSal6HHX2W8hnA+/7YbkcC8=,15,33,female,7,20151216
eGUJOe/X3scYzqr5QD01IwboJh2I5eGNj/6l/4E7CP8=,1,0,,7,20151223
VvE22sOUOYczBFHkGEfiEFi5W9HxIb9QaLqztqs/jmM=,13,29,male,9,20110616
KkJ/Cos77eU+x7mj1Td873+T9RRABTKEEpUcv3oM4pA=,1,0,,7,20110618
FGteKE+kmtS5cSoirNIZHXaGqwdJc7RlhnZvAovFO/c=,22,28,male,9,20070611
izgipVtNMY4QfpTCxbFd1EH+YDC6NWBetomZNIVfc6I=,15,20,female,9,20070616
lLj3k45Kr/DusorWCtbIOMkGmsTfWHCNfbtIliIwY2o=,5,23,male,9,20070616
2n6E5XZJ6QWoQQWhwqW3gsugSk0ttoWoMEHde4UmAgg=,15,31,female,9,20070627
KjVewjruHmSK7pzNmdeBvo42vjD/SD1Esqb7hh+1oKo=,22,27,female,9,20070705
XXeNV4XeorhulJ6Bo+2ASNcfCNaZNHWyOGXRh95OVsc=,14,35,male,9,20070721
9U14nNXxPJ3gYyB/odKd4TWR3NUS6lgOs6pue/vN/RI=,5,28,female,9,20070905
hIcM/XUZ0dWGtTSVSQipifjM4GhyS8KvjFjcq/jfciU=,5,29,male,9,20070914
FnZ1osrVy6BEfXdZEZSwYntrFswRVOYenOEm/N0rejs=,13,26,male,9,20070915
d4/n8rJ6CRLIC7Rag+Ia7xhFKhrRO6X4Lth5Ar+7FyE=,22,1028,male,9,20110721
ZQWuTdyzkLCx+XyXFPB1+SI9aGqBdmOasaL/N2rQWas=,1,0,,7,20110723
ln+OyzHBxPQAYF8jnDzduqRPg9a1+MLEIhcRkMX9MCg=,22,35,male,9,20110728
zIqWnXf7C/SQLI+2u9zC4x96xrXuvVJ4VI1Z8kFGfFE=,14,42,male,7,20110728
P0lr9ghz6wPbs1011SYTILk0YjSkkQFHYpt/BrYtkxU=,8,27,male,7,20110807
rfHn8o+K1XXteNFrvIHUznoGq7/vrJh39zoQvQQtaKs=,13,47,male,7,20110808
1x82e6ttoxnMZu7Vuht35uZE0DSQ8W5oBEDGLVpEoE0=,1,0,,7,20110809
Bt9aXGtatvND1vO6dxnzt/kVm5HXC+kxIfeRKtBtHpQ=,1,0,male,7,20110811
YsT0WNW7JmbaMRG5X2Rdr/+EtkYKOjIPuIiDl3TOPxk=,1,0,,7,20110826
jroboi6/Xom7sHaJiBl4+OC9md3urLl0ecyu9EC1yKQ=,15,0,,9,20110904
oGm3OXfVx1U9P0qkDdIRL/mCF7ScnEV2cBzEdJLiR5Y=,12,26,female,9,20110909
xLp8fTQoKQ9ufr4AAWGMsJsyzDsxQflSNsUhvWayjcQ=,14,38,,9,20110910
pOyG5FbWCPGob8DNH5/xPm4GxqSBhTeekvjeVKh6AMk=,5,34,female,9,20110912
VyFbHHv4P0WgGvIMQck0SH5NlFpT8Q8OgTPms+uxQGE=,9,27,female,9,20110912
5A/LAszdjGO3Bv/qbgcp1WO/6yUwc6W5tkecj7a1J+k=,15,57,female,9,20110918
bbmNlDaippdelCLc1VBa457FvL8s9ECLKecQoCT9n/I=,1,0,,7,20110919
PUZ8Q4LKX4Tdj7UoSGWKM/Kdh34xHkf27QIgu44Rbho=,6,27,male,9,20110928
2b5Mn9QHxGIO9uA2PONM8XZlX+Q/Sa6EI6s0lkIhVH4=,4,26,male,9,20060622
5KYof04YY+fs+TADtVH0Uis2c3d0rjpNOeqGO5b9GUA=,13,24,female,9,20060715
8m5lDKUjZePRgkhEP+l6BFMLoUGmbspDK7zjRquE4s0=,5,42,male,9,20060719
fa8bfmi1DynXOwpqtztqVYcMhI5Ej9Ir7F6H5uF2mYM=,22,28,male,9,20060804
dB/rW+p/q2G3IQQ2D2jWX3G50/NvPfrKC/Tbe/nskXI=,13,36,female,9,20060807
6f4fL72twRmEEhGjzxObk2McNbkYz6S3J++ShOEryP4=,5,56,female,9,20060828
fOPNzz+/2q5/Hawv+DAWZojUFQYm4AcAm6cdL5yDZEY=,1,43,female,9,20060924
kWqg3GoC03CBE8JQjFLP+zQvpzrrPTeO7T5LokgeUrM=,5,25,female,9,20061015
flECy+GUrfsEjQyKSVakJ/YaIo2lWvgJX0mdhsxIqzQ=,15,27,male,9,20061024
RQFRMFGZMd76ITPfe1jw2bpo3r9s10SdjVVapWq99bI=,13,29,male,9,20061102
Ckw5Ljs8EzWKbn/w9vrWCHXQ3FSDplgB41j+4OTYN2I=,4,53,female,9,20061103
CWF3MxUeSzPc29pNRyeG4x0Gfn6nX3xt3XxSruYQ3ew=,5,23,female,9,20061104
ZVWiCA1GVB5p6ePeAdvwQUm883Jph0bkvPb1J9nyyBU=,6,33,male,9,20061106
yphI9yT+JoPrzvnWgqsDnuuNXLxvqWSd65sBYV6hR4U=,5,38,female,9,20061114
pZ+XUooP03bQ60miFO/OUk/PrgGPSmytn0fSP/WjZ8w=,3,32,male,9,20061115
ZRLEUGGguKU5trJhmUaQ4LQVvENH+5boOr0NBvXvwfQ=,14,38,male,9,20061204
fyqTjuMoxBRVLV5TRu5mMjd3I/U+YHy0U/b+vBX2MsE=,8,27,male,9,20070228
MmJu7mb4CKTxYioPe1ChyQCqAvRh1fcDM66+yEy1zRU=,4,41,female,9,20070308
LUoeW23o4aHfpVZJkWXeytjPFGwQZJSCOFFs32zE5iw=,11,25,male,9,20070316
7+zS6+lhvKiqgICZwyLODgk4uxUIPm4PeZ22oR+eZ2s=,22,29,male,9,20070326
nyZj5PMutbwZhmlPgm1kZg/xXF2XGnNkzvVaDJuk+gc=,4,25,male,9,20070406
jjE6+jr8OGmaG2xT9pTUGJxmE4UEkx20iSxwQb5rfSc=,3,42,male,9,20070413
Zl/a/nZcDJ1xVt63hpzt8iQTCzACNPCJ/bnwMCVZDd0=,22,31,male,9,20070420
MGevtdDqNcjApIfeBo67WY/Yz/VqNElkdkYa41SHszk=,5,27,male,9,20091028
SE0wQrWzDTVvU1IjNxV0hxrhrysqCfNSq8t5zv5ps/c=,13,29,female,9,20091107
6U9W5UU5MaulXj6aaG/u+WapnPSs4ZnvmS+XRBSh+v4=,3,21,female,9,20091114
QfAqdxeMJF8+GLr9zHiBJA4VKGrqExzvDrvwkIkK2uk=,15,35,female,9,20091128
hSAAeuf2/RpBP9QlCTRaAhd1d8A1ayJcdbFastKWElE=,13,28,male,9,20091219
MLJIokwPZfJT30lVw59XMQcn+SFnEtQTZROuP4Re6lE=,13,33,male,9,20091222
tsZz2T17/Sv8NJAVe96yPXlx7mq2mMFol1zZ5M7Beuk=,13,53,female,3,20150104
sHNtQYyJnpURItT05ZyyfywZOC6hwvm5GUXoLyKxYmQ=,1,0,,7,20140509
W4MgUMPVpsoogf9C5eNwv3wfU44N7Ku9FQn30u3Z98Q=,1,0,,7,20140514
VlWhGD+IYjtKfeMDm13iGoU9e2AN5qUUBp8npVFOk1w=,22,24,male,3,20140517
y4eYohpTOO85lAG0F20fACo4Com/mmvcZ8aet75zvXw=,1,0,,3,20140518
yA33sKLphiQ79D3BpyNMStxet+Z2pEDVbX/Oe7Xkr4k=,1,19,,3,20140526
K1UAb88AZKd0csEwXsVv7qxe8xvb7rg+wlJVH1/6Wyc=,13,32,male,9,20140526
JGNmIUaHA2HuZ7w60fB/w4X1rRsRli4Gg7vTM7AcNWI=,8,24,female,3,20140603
e9Zr/brLI5YUILqY7vjO1jsvPwJy/zdJyn1fdBoMiZc=,1,0,,7,20140606
4R2ciRpErC2YqwYBvoC/dAH6Ys4RuISn2NSy6PwvUyM=,9,0,,7,20140612
Wvhh9oiv8YTNDSALBQfMq0sUQyUhN26mXXEiFZ9RpBg=,9,26,female,9,20140614
j4uxfyh9R4KF4mSmlE5RFgfPkOmSPAwRVtBmobE3QlQ=,1,0,,7,20150707
