msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
u6HRkPridZlwjnKUs0y7B5HD1IKZz9vmuiSJf43pPIw=,20170301,2,0,0,0,0,1,3.004
W1qt3RlyUqXnMWc1DZzvC3FvQMGmjLWnk89zYkfIVXM=,20170315,2,1,0,0,2,2,700.79
m2Tqo/A0EDpV79uATQGr8mylT+bb7nK2qdpc+QCUwWM=,20170318,0,0,0,0,1,1,242
rCY1RGKQEVrA6oWKmJOHSTnBWa7EOYhJoJ9ga9hcSxc=,20170319,0,0,0,0,1,1,263.314
olojQexyQtX8jPq6zIgf6HgnYg6xQfrh8/hzDT1Amqg=,20170322,4,0,0,0,28,21,6551.993
ma/lWe28uUFwAQrcUUsRArjnIeXJ0U+bvU5gHt0W9AU=,20170323,5,3,2,0,45,43,11835.659
wg19a1x3MJi4ALZNvIcK5Lkl1FYRpZRiBPMF544eX2Q=,20170324,5,1,4,1,82,84,22415.289
vm+w+dPGdNatSnVyI8vYqjinemUnddGamm3hQDAH/YY=,20170321,1,3,3,3,75,82,20097.876
x9hTdoSrGbvc2jPiQIgF3vqFlWpo9/PgVFuQxl8RTkw=,20170314,15,4,1,7,193,125,49830.91
FERlLWF0gMDZyfpqIuA6DlYGzeJrgr3FGvuFjzQNoZ0=,20170315,2,1,0,2,150,151,34928.041
nMQ9oiW/FU8vh9G9rwmo6xry/gEtDaZG/nwEhbqJoaM=,20170309,9,2,1,0,116,62,27956.116
IXi5g/JXW+W2mvcrADP8P0FIZQGvSXwPf2GxbiP7qVk=,20170302,0,1,0,0,53,48,13313.624
ajFsDliQH9TOhqguBHZkZdADxS1t3+XkMV5uRdUmKaE=,20170302,3,2,1,0,120,94,28633.694
JSJjYjl8L2XXBcMMcEeuRHDHpG6UgjXgtyRnUlNVtxU=,20170301,19,2,1,1,83,92,20065.795
xHjlUS5PfZBwY+EgD5ImHkzF2c1OLVK2RtSY5P9aKFg=,20170306,2,1,2,2,15,14,4724.674
RABCEW930zGPv9fTlmIxl2QRn20LaYv6B05zgxuwE7A=,20170305,2,0,0,0,15,15,3297.527
cY3DdGu5fGGJZQuk9a32C/hRZxVCJ9wp01Nr32HzmJ4=,20170316,12,4,1,2,43,47,12393.385
T5BAwJTxgn+43Vnk5kL1y+x+tB+uu3Ldd3XkZRKioBE=,20170315,0,0,1,0,74,71,16931.307
jTh6eNTFCm5IbJqgp4ITTz2UM63K3WtBmX4l/wYtvyM=,20170312,2,0,1,0,9,12,2293.608
E+92B7XZ69BhnUF5QfnUWSL+aQfYF5iw1yIYUurvkVE=,20170325,1,0,0,1,9,10,2069.83
bxIFbktvmAa0jcuJFsElCkoNH/+aYNARlmyQJydAD2g=,20170321,0,0,0,1,57,54,14906.539
HZvacX+JJaYdRu7kPndp333y3UDXxcr31UyGFE9+nK0=,20170330,61,7,2,0,31,96,10555.151
vhzpNmWHC3HsMkB7iaku0h8VOTkLsv+CrMcAqZvojeA=,20170331,13,1,2,2,26,32,7621.227
x4WWpDwtbwAwy3LlxgXJHwEt4mQ1jPu3iSOTlvETcqs=,20170321,7,0,1,1,46,33,10555.014
3pYm1qEAZajqUZPyxWPFJ2vMDTkD6Yvo4AgWR/D7kXE=,20170327,23,1,2,1,10,20,3246.065
QP2PpTg0jYxTIFyNgPllbVaVJZlFzMLy7b/qqjGYS1I=,20170327,6,0,0,2,141,129,31253.77
zitrYddovNp97BGZg4EdUmVdaKW/7aXLSbN2/JsVm3o=,20170302,3,0,0,0,24,27,5926.997
reKmNYg+m8wsYenXFth1XceWSMjSNuvyXlllZlj4isU=,20170326,0,2,0,0,14,15,3810.6
3QI2Tq2hQiqRu/L7rf7idz/pUbG8/4zt7HSZOmwdy7M=,20170324,3,0,0,6,98,107,28073.577
Otj9QY/Ph2SeHAOw8ngtE9O8Um6RMf7TXWjLenITlYg=,20170328,1,2,2,0,101,38,25952
uOfcgzqFoqCx3yVPP/0SVl6bMekY7jC1o2zDpIXGF3c=,20170316,1,0,0,0,9,10,2124.928
Ku7eXNyhdg1IjVaElw0HUchkq8q4Y4RQX00U9mjkvhk=,20170316,1,0,0,0,40,35,10324.133
VfDdSC5LcCt38hqiSGt5y1bVwYL25XICzVYcZDLLq24=,20170308,5,0,0,0,1,5,297.455
/rJz/12amXSBXim4DtBjl6iZ0rfIEqKL0DudC9cnkC8=,20170319,0,0,1,0,15,13,3598.515
WOcyKwU0te/jTYk7wgB4hOfJCXVJgrm25Ion3UdK0IQ=,20170312,6,1,1,0,29,26,7998.046
5YxnCNkvcbHyXpFyZvrvKkR/257RbF/0McsVspo0pa8=,20170322,21,4,2,1,17,39,4724.887
cGOASxTGHEQUS2J0WHFaIzTyqiDBFeI3iQo9DDP+cWE=,20170323,0,0,0,0,36,36,8634.824
uSqrz0qokSWKsTF8i9HQBZS5A/OCPEjIYoAh4WZCEt4=,20170330,5,0,2,0,60,54,15916.996
7gWM6MY1QUjSbhJp1h0Uo0qateuK2HwDnWGGIWge1oA=,20170330,21,6,2,5,62,87,17995.351
NaZC6b535r3xhTM8Q9idn1nuB9XaJjvP2eoCh/gkG/Q=,20170305,9,4,1,5,59,44,16311.589
uZCzP+DBypAfMBwPzHBQUHXzTIvGveHM8FPfNR55rlE=,20170312,25,5,3,1,27,33,7793.745
LiSsly1ccvB5PzDwfqVPLSNYPERXLI6G6hSRlTHWFdQ=,20170322,3,0,2,2,124,103,32851.266
3WglSO7LdDv2c/Esqesr4KoelDOwzWrbfzt5uD1A6ik=,20170320,9,2,0,0,94,104,21859.077
1LVUwRcMNMtnp+RnSPA9zkPeDZdrvRqZ+VFaGFEecgo=,20170304,1,2,0,1,29,32,7677.59
qMfZ6KVwzBXIOc7TnbKIBumHbPLKLDJREc5n3Pg+eqI=,20170316,0,0,2,0,98,87,26253.934
uV0QEYVAjCnIXBH3R8guqa8dzQJ6TTEwvQkGgdXGxW0=,20170302,3,0,1,4,94,102,24637.759
lyUVzkY2SCk2XXtklYjvvBiCFhVVikd6MBI7ialws7Y=,20170307,9,2,3,1,15,26,4793.036
MAPjem2FFvdSaqbH2whVi5wYCmV6OL7lqB8cvLVfHRM=,20170310,16,8,6,5,111,37,28924.17
SifTsEx9bOn4uAjx6vnGESWmfvek57WJlJ/Rk6lrruc=,20170328,2,0,0,2,48,50,11657.069
CNdAwL7m3OtR0VsGq1YuYEd1z723YjK1b41xF1g11qs=,20170327,9,5,5,2,22,29,6709.076
21gwX/nElEfE8gBDFI7pvKFPO5DF8dX88vb+Vof1H+4=,20170312,1,0,0,0,19,20,5096.668
JU6+yPX8ErwJIL08ic5tVMSMbopHjRfq4gFa9SKRxOg=,20170324,147,43,6,5,21,202,12755.533
Y0FY+XeInMQ5EVrZUv03bMwGnU4yu0fRZ1bl5IzoEPw=,20170314,2,0,1,2,118,120,31021.555
thFoyiAZTXWZb/25kDQC8Zagk7rfpKpJP2r6TPIGeIw=,20170317,2,3,1,0,37,42,9524.809
w+hvv0JVQD5jPPYPrGz5zTT6B7yFoKsVZ9doIoXa5g4=,20170316,104,4,2,0,37,136,9645.42
twv1ETX9p2tHDLWRujYywA/IW5ctoX+95/vMNhbAWpE=,20170308,4,1,1,1,29,33,8294.559
K1BmEBpxQj9HxCZrtBBybm58DzxWfzY0w8QZgMjx+AY=,20170306,40,2,1,0,4,47,1374.34
tr/GiIfnXuUhNZxCJjMpEReuPQKvP4pYYMn6oxagI9Q=,20170307,2,1,2,0,16,16,4642.609
+c36+cd6SVcvuSFp2fL8teYxJxGl2UY5wjXW9GJrsvY=,20170331,10,2,0,2,13,23,3916.748
fwPok18j8oVhLVhldBn5wyNgy4aOxvzcG/YKJ016y78=,20170326,6,2,1,4,21,32,6482.559
Qv5BVAVj8oOvCHkIIpBqKAfJTOhqGNi4+Ageh79Cil0=,20170317,3,2,3,0,20,27,5309.956
HqNbXNaKxvLvC99mwgwOmCwr3liQYgBcm+30xGAq3OA=,20170324,9,0,1,0,9,18,2609.9
ALZ5eNMZeILbGwcrlTudMv9zj1pF9CpwyPApvhDUooU=,20170323,4,1,0,2,55,25,14047.391
iJoLIoU/wjaFbDYnsQ/MuiPndHX456ImOboE+NXcUKk=,20170329,3,2,1,1,72,47,18609.908
UAr52gUwj5rOuvc0KkHP3nSWaJblmT9S6njnmIJHkJA=,20170303,0,0,0,0,37,37,9473.193
gn3SoMCgKtvBbux1Exrf7AWpnwX1MWU4e+ox58E0Wi0=,20170303,18,11,8,3,31,48,10287.309
zjfK+QvROfaXV/ateP6o6h/L723IRNujR7++hYYQX18=,20170303,2,1,0,0,20,23,4615.318
mwPZ0r44tK8tZ2ivLEWkVSjijYskeYMs3WfiBzByGFQ=,20170302,1,0,0,0,93,58,22374.616
k2feCMN/+GNu7yKGxKEV9dYV2TE10E5b3qK50zUIgkc=,20170306,0,0,0,0,5,5,1107.279
IS1uX+N+ds4gCyEjCLidifS6fWLU7Sb5ifR60wGuGlM=,20170311,0,0,0,0,2,1,494
v+uV9zOS+d7Vklb/hfCRRh3tigngiPDw4ZkfnpzoCik=,20170325,2,1,0,3,75,80,19617.867
pjxHBSIM8Su7cKs0FNvahjRM+ZTw4aoGvvfKNXauGpI=,20170323,26,18,11,11,117,57,31648.131
8OA4ZtYQYRPU/lNbB3ajX2rLh8dwHJ947NPVm4qKAjA=,20170310,22,8,1,2,24,40,7335.382
+BSEA+oR8LujOYJq7A6j4yYTC1hDS+Vi1olYj3od79U=,20170310,19,1,2,1,39,59,9427.166
IblQphor7nRt3tem04Skk76MMkkf4UQqt3MhZnSr164=,20170320,25,0,1,1,73,98,19998.655
Svl/i809sJT40MeHeJjhcjfMyALVU+1mBrnH8EyvbKY=,20170310,7,1,0,3,17,20,3903.757
QqNZhUIpqCYE1OSNxkiFHI8RaenwMNnhq3UcLqwt0a0=,20170304,8,3,1,2,38,29,10631.803
lxFgZYREbeKgAUvultWCLkoK0qBYRrxLqNdj64oaGrg=,20170316,4,2,0,0,29,27,8122.504
T8xrxys2x6yitsKJFxDs5Po+qqcKQQdHiWopGkcRVX0=,20170324,10,2,2,1,68,45,18415.588
j+7oUCjaJDR5Sm3ByZ71yFIowlFYCY6S2BHkeEenYNY=,20170331,2,1,1,1,6,11,1913.785
mhesZn74TpZ1J/pzTXno9TJZAHFEdDKnzOgAkDmvVbY=,20170320,81,1,3,4,10,73,3855.511
3OPHrb6L65bNi/73MCGo9KXDbb5qFsnJIK/JxbqG8Rc=,20170321,2,3,0,1,49,47,12550.264
aX+wpsnRuerK7l4kvu7dejuXVE8A+65mSDuuNU+CGlU=,20170329,4,0,0,1,29,30,6714.687
9TG3LHv/cupVUd5cruAMV1CfJNBXnuprXnZpJGaqMGU=,20170315,1,1,0,0,12,9,2995.839
NSFqPz0BZp2q3hUXHxFyyeX7JtjM3y+p7TPv1oTYI7M=,20170302,17,4,1,2,30,35,8737.257
+BDer/MRvmxId72gg9z9XiugYiZmmd22dNpMKVHZs7o=,20170307,2,0,0,1,12,13,3252.71
hdw+XgqzTYlzYBUV7UnfpAc/3+LTzcRZphcPW7SKDVw=,20170319,5,0,1,0,3,7,1081.305
A3sIArvz6WbqxKYVHdTDwhG25Na8Y87cKIA6Mdr8OHw=,20170322,7,4,1,1,14,26,6854.695
M0yNxwGYHmcdwNDGeeR2FTWcUrjN0OlbxLDplODZkiA=,20170323,3,2,0,2,54,43,13468.761
Dm8GqPWNCqBb91wLB3QJnynapG7LB0WRX2FZQWvfVoQ=,20170318,71,8,4,7,60,112,17910.263
oNY4ZhsyxhVYgUv/oy0eTXOg5FI7IKLTeWQku9u9YXo=,20170326,11,2,2,0,37,44,9195.664
qi66QCpmgqA7waMAOuxFMO1BBwdmmBSzAZM3KBed9O8=,20170304,0,1,0,0,21,15,5272.076
fDm/66DtugOhMHBDFr+SWvjqEXNlKSP5hAyeolthYHI=,20170305,3,0,0,2,17,20,4670.295
qH3rAVRgDt15F06UJu4QSETgSGBUkmpRUG1B5k/eimM=,20170327,2,0,0,0,20,17,4653.646
N5H9I7tnfoMzZN/9p9o3Gjsngo2r+VQrpHCdZhMKeRw=,20170312,8,1,1,1,28,39,7341.915
mg6SaSptTQFQonCVvZI7d6lNFO/yU9tQ8Wj9rHCb2sI=,20170323,0,0,1,1,24,19,5721.705
M2SyjZFPtwIDPni5hEYZnO9VEMSyLy3fm04gy9Tabhw=,20170306,2,2,1,2,13,18,3699.229
qp76j1zi4GAcVy42tEvp14CdUskJzUza8SYXYBLa9os=,20170320,16,1,1,1,8,27,2363.021
qrP51GHVCK6Mt/VU7vGrPcLAcKDAGz+8wwTrXJXoErI=,20170324,2,0,0,0,37,36,9387.021
13tKSMW6T12UbIR7V/PrCBgY/UzFz/4Es6VgBeDFIQQ=,20170321,14,4,1,3,50,32,13644.41
VXxbcU/ZGw52jLOl1OTXseBVGMLYsNDH6LQf4hJ0NCk=,20170303,11,1,0,2,34,42,8420.635
qvELz50N5dSGgGhNqb8kbm0HFmjTaqnVR5T6iOSqpwk=,20170306,17,3,3,1,37,37,10125.742
d7yKxbfcQj13zPYg023Py+2ESy45NSIIOnx3DVvSk3U=,20170331,2,1,1,6,71,70,19929.167
6m38WotaRmmMe48hnOuDjtFS2F1t4zzMSnpXrlxbeKM=,20170323,7,0,1,4,49,52,11949.66
N1j0FOweQWxulQ5k3dFINDt0PkLT7bMcvs1VbsilNLk=,20170326,2,0,0,1,15,17,4066.628
SWzhcVwVL94xA3M4pUrVaxY6794tegr6wtrpePk+ZiA=,20170329,52,5,2,2,91,67,24278.069
RWI6ZhzlHMYasXLJIVLqE8sBq6fKD2o4B83O5y60x+I=,20170304,14,6,1,2,17,37,5719.774
gjoA1/s2bxUxZ8Xh4/VWmthFPWZ7qeLPwD/PpFEsNxE=,20170308,5,1,1,2,6,8,2392.26
Je/8xnGsKeEGA1ZCSXFRwuSeFLvmYsjeTqsv6dAkces=,20170320,5,2,1,1,3,11,1448.341
7d5TDdNMneFMgPX7k+hOsS3hFsmMPSkn8cfNU38iopQ=,20170325,3,1,0,2,31,29,7980.035
aeeixu8F4IUmGxHO5s3Ridr149YBvZ+CUos1nLCL/hA=,20170317,7,1,0,1,14,19,3975.811
JYnaTo+m1x6yf7ibJ5yDa414/bCm1zdURpZWF4KBajU=,20170321,1,0,1,1,51,45,13847.664
+zZCfD5HGfyHrXLWMLW2SGWZVrfezWqWxx7pL3//nWc=,20170318,11,2,0,1,61,56,13663.975
TiGVReS9M/fVOKl0lDXlOdhnvPhsV9HLrrF/ClJEIHs=,20170326,9,7,3,2,35,50,10175.436
Twfz/3F9cbcXdOVtpZk9hsP5CSUqEpuuZqSbcyOPh4s=,20170310,8,0,2,1,31,19,8512.733
i+NtkAyqrUTPIvtoq5J8j8xKv4R8hC69z5WZlh/cLfo=,20170318,1,0,0,0,40,40,9962.547
q7S319JM0jXPu4/i11DSvOklDltFDMLoYmOWLYg9RQM=,20170311,7,5,4,3,42,44,12922.424
V1s+234YYpx3BF2IsclFPoITOUQZa9g09kbPhpVoRQA=,20170310,2,1,0,0,7,4,1969.8
7Lx385xPX3KOaZ9kk5zeyc7tjYJOnJ7iQrkZQOxLgKo=,20170329,8,3,0,2,7,20,2469.631
9SwQ0Etq/GUDjCPc0jv/wvgyRlTQtiwdPz8AAttzXaI=,20170328,5,3,4,0,59,41,13217.312
0qn2p0mPOEbsgyGP4THhss6q2n2n/NIwkswnZoAFHr4=,20170311,19,6,2,10,26,61,10377.45
r43pVVWdMYJJ2l6qYm7rihcNas5WmsVqyckIuaMEJ9A=,20170323,4,0,0,1,34,24,8145.489
rJS5Ppq8alMaQ9DESDX22NJJjC1tR1vv3tuL7y4E2bQ=,20170314,1,1,0,0,111,53,28024.68
oPMCZp8/6DQgvqpE2cu/Ix1aeFws42Spc6xoEBjm83o=,20170306,6,0,0,0,23,25,5681.834
VQNJwixtXdstHsgk24v89C/C8VvRSPuUCxMGlmuEBg8=,20170313,2,1,0,1,15,18,3929.287
7XBE8mkQB6RzVem1r1/ZDuOecLtHmKuVefB+EW39dn8=,20170331,2,0,2,0,58,19,14749.102
9H8KHZhnL1/XBRn68pARHlehJkZfd56SCY8xXtgxrbQ=,20170319,1,0,1,0,74,75,19390.172
AWxzIHT+52iGhrDcWBtwdUF9wxm+JoKqNMd05Y+9duY=,20170311,5,0,1,3,8,13,2887.849
EjZsZfc7wUMqYCdy0ooHtAPy9+cbCULgB6ffYm0st8k=,20170329,4,2,2,0,9,14,2802.723
HXWdzw4mmUAuDJKooVlYjfoJlEODzdgy8mME27hX5hY=,20170317,4,0,0,0,5,9,1004.7
LDul28I6AX/5kQBsJTinWnjdkmGu8fJ7Byy4CTnVVdU=,20170320,9,1,2,1,14,26,4144.048
IT2AF7oECNQmGBi6sPBbFw0+uxbHqjuLjxu8whNDcqE=,20170313,1,0,0,1,20,21,5017.508
7vNDUQUhiBx1PQxANLh6jDi/AoRj2P2M3lCDNhIMCOI=,20170325,3,1,0,1,33,38,7612.829
HhL3nGyGK+8YMoXK/1YCuAVGkJKCyANlJzRlNNkEhH8=,20170309,2,0,0,0,11,13,2778.343
6kb1N+VQPiA4dy/FjlORgzeNyJMFZ1ysPL+8hReoMQI=,20170325,1,1,0,0,62,4,20428.687
zsiGv8Y9D4il6dyI7UHzy5wDusXifWnbfUVdRCjTgSo=,20170311,33,6,2,0,55,45,3987.658
X4UVM8uA/+9ZGDD+uCiToO2FxmbaSviAMAp5kv3Ic70=,20170315,1,0,0,1,26,24,6244.645
7D8euKOOAQwpmYdmkuzVlHJ6wSG+iZpbi4mE361j1wA=,20170325,0,0,0,0,32,32,8461
HYNR6WbMeClM/qPZdGNxckyQWLqDmfarA1JdGY0ix7E=,20170325,4,0,1,0,29,24,5918.027
f1Rgz8F9A3VSuUG+2gEyHKui5XSwDGDiQMJDiINTPD0=,20170319,13,1,0,2,32,29,8545.416
EJNg6pd2FSULlmDdGcDGKjOyYYNBMJiatIUnyad5mmw=,20170319,7,0,0,0,24,31,5417.13
J08mzuRI030JPygcwLc3kXqX/NdwNzAzIyHU/4UlJQI=,20170313,0,0,0,0,9,9,2062.301
mIpOOFln7Yu6tX5luLcvSlesUZKhU8FpgZk3Luju8Q0=,20170312,3,0,0,2,14,9,4296.716
LMKTGUpPQAhV49By4yOjVK05LnQI5rstMnF+QaZ9uVg=,20170309,2,4,3,1,20,28,5131.328
qe6lRKT/NzWwcrr5u1RTsDqADH+eR7ScnlcVNlOrcrw=,20170302,1,1,0,0,119,40,29393.288
VFXbrV5hgUQRI3LoMohEWC2DHIhbjj5xY+ch9+av/l4=,20170320,4,1,0,3,47,48,13171.041
dVl/3cypv89TE+BLvR3M/hvT0qIKzYVNb6h3HHJO1TI=,20170310,1,1,0,1,3,6,1001.44
DQ1hzu6t3Qsenvm1M6OoocHvwUy4B45nxF1St0F1er8=,20170319,12,8,2,1,20,37,6044.525
03hKbtHLmxJvGxlyPrPTAVjPoFfC7gwsLWehZyJHgoE=,20170322,7,2,1,0,70,14,16538.608
U6GI/uckHpszgRtLwU7QFoSrDEzkh5SYkY/wnYYrLQY=,20170314,1,0,0,0,8,8,1929.635
XuvhN0H65TG6lkmSTjKajt80F5a0FOonULT7wawARoY=,20170318,6,3,7,5,57,60,16103.752
iuiGjjwNbky/n0kfdNfolSlmS4BUOpvsVwwkYtYpLYo=,20170310,2,0,1,0,23,16,6516.395
f9sJThykKk+gQZOLfnepWGrKtr/3gPcYgDY5KFojLjs=,20170323,9,1,2,2,9,19,3683.733
i73ufZSjIaOdy63c/ZyzUIs8CWIUIjn8soKF6n0m4mM=,20170330,5,2,2,1,5,15,2047.98
Z9dkAb8MUOtzpVrkx0oJ1WeJS0VKtE/OooYYqOtVwOk=,20170313,10,4,2,3,33,23,8345.2
WSVyszfNGUwFWaw9QOtjFGB+sA300ezVX5ywiNo1/uw=,20170320,3,0,0,2,17,22,5231.322
wsXs7EdSuxAoqMbIRQdO0dZJcR4jXDxaCSlbKgpGhSs=,20170316,3,0,0,1,10,11,2805.85
iGrZH5cp6nDwvQDPKHN2h9mbi/MCmhm/XDuPcLLULAw=,20170303,5,3,3,3,19,21,6014.76
M8H4RFFTte08YUDILzUPUscqHdzhJjLTzQqCRyiDUn0=,20170323,8,1,3,0,37,47,10673.638
N+/HL274PAgh/NyikiCGalhaAV2lQKBsjO0gNOc3Ta8=,20170317,7,1,1,0,84,39,23158.924
lWn9O1UReWYEPXoDfbkF984BFZG+ggdFn/uaH5rO6SE=,20170322,0,0,0,1,31,27,8082.981
Qw98CJD78hDgLlUVLGav8xUcP59lJlD5gebmamT8ywg=,20170319,7,1,0,1,12,20,3262.417
AZIitVyEPMrSdes8CR93yvhrnbd9xXpsck8yeeIcD4o=,20170309,29,2,1,0,26,50,6915.215
bCp8h07wdUlOEpjiKAWPyVGpUmdrXKvNXoC+qqjS0KM=,20170302,4,3,3,2,13,23,4578.131
UjPhqlg8j1VDsoZOXk1zj57SfCDShEuEqnRftzF+t6A=,20170305,0,0,0,1,11,12,3066.867
dEFryBSRpyio28N/c+4ghfKOzGSBcQ8wxDLL8KvSuN0=,20170312,8,5,2,2,11,25,4570.433
bfSS2JP7itgjeGXexTm+aufvsz/AfdjHlP3XFesQAoM=,20170322,4,0,0,1,150,39,35043.134
TNvCJft1+gqwZCUH89gP2uEUMa9KH15/TuuCqk9YbNQ=,20170318,6,0,0,0,4,6,961.632
wTSjjGboH209o/Kcj4jaN3MS70vxPOjZNo44FMTYvkQ=,20170316,1,0,1,2,12,14,3878.397
uaxig3rQHwPYFMVSoBTpGCSzjmBa2wSctUISbDNOHvo=,20170308,9,1,0,1,27,34,6736.275
Ct/AeQveuuqSuguf5qWq8DfIeM4evoJUhHYH0c7y+h0=,20170301,7,0,1,1,3,12,1283.373
pz+fquSsEEslP3j36UZluliTuN4nr635nX4lJckj2Ys=,20170307,1,0,1,1,0,3,367.637
Xw7k+XbHIQNBeWp7L/hXgKaY8SFKmRA/PZ/8Lp5mwV8=,20170304,8,3,1,1,4,11,1773.052
FGteKE+kmtS5cSoirNIZHXaGqwdJc7RlhnZvAovFO/c=,20170301,6,5,2,2,17,27,5534.306
2UnsG/ATnvu7Vf3WvJSiV7WpJfXda5CfNBWqRn7rI14=,20170303,2,0,1,1,10,10,2781.057
yABGsFFqTctk/xnMj67nHmnisCwdue7XYxkYGOe9BGE=,20170322,0,1,0,0,29,5,8579.241
0JRvVAfowqApACnZ8TZRsYIlTDqJJWFC15J792rwrDs=,20170320,2,1,0,1,6,10,1792.883
PgUnoCgFNqYRutzn8UNAMtpLIYui+BBOdJn4S5T0Pkg=,20170312,2,0,0,0,18,20,3774.34
g+rhGXwsojgWL5qg0nRS81QD9mg9K67VNe8zUS0/NSo=,20170313,1,1,0,1,9,12,2317.045
5/k6nqJya0SVXmltUNyd5JdrxjApYsB+1skPs1mZ+Zc=,20170326,3,1,0,1,3,4,1089.758
JZPMu09Mktedf3TRcCDUzzhS6RumZgqcQqKvpJuVWuQ=,20170329,0,0,1,0,28,27,6803.615
siwcBmoQVapfQbiCipLV91vnrohX1d7hTAmcnVcPm14=,20170304,2,3,1,0,8,9,2265.757
cBjMrY0lgn3c6XgjKhioDOiQf9ANJGUFze3mWO+w+PY=,20170304,20,0,0,4,27,38,8053.194
eY/D1lmicGNw5seDIND/ZI0CZM8CkuldTkiMuwJm7zM=,20170326,3,1,1,1,82,65,20632.375
1GuprC5pKbLJxFuzy31MMxfLttIDChcusvIYnJ9NVNc=,20170326,4,2,0,0,15,20,4041.922
RmXClBsCVGFsv26WaehnxNSIX0eqm6n06i+bMSeSfZ8=,20170327,0,0,0,0,38,36,9875
4i4syD3qpJwuwMeVTxHmsZBXvs30KKizK0s/9MBQf4Y=,20170316,4,1,0,0,14,18,3338.465
6XqZapE1WWIfIlEBiDGap7D2kIirnSluiaqI0pSmvOk=,20170317,1,0,0,0,7,8,1569.401
KwbvUSWyisNXaWSitEWTxOBxpLxRY9bkxFSUUn6ad9k=,20170331,0,0,0,0,9,9,2551.959
taaxZXqYOzf+FoUbduogJAHPv56OlqAXgoF2btRDgNU=,20170303,2,0,0,2,152,23,43822.308
jkn19TMHtyfGz38Wgj1elzDhAdyvNLsfu+jZ8HKwRf4=,20170330,0,0,1,0,79,11,21215.333
fseoqNRQ6aC6b0T/Qv1HbclgUeO2o8kmAxYV6ej9dLk=,20170329,0,0,0,1,6,7,1697.594
ujyMRYwkbe0oOs4E6u6Kz6xVGBbzTm+GHC2fNqeYZHA=,20170311,2,2,1,0,11,16,3370.498
qkMOqIcKZ3DinPjpmlGAOQC2BE9k1772SCY9KpLRoEU=,20170321,4,2,3,0,37,13,9493.216
S/WVvU+kIEi3OcS6nsxd8vFnXKGiPkDBGCCAcfOMOh8=,20170329,4,1,1,0,51,47,13832.825
PwxRhhWhvMmQm5tyric7q6wbzOtEGrqfDDUjcHZcrgI=,20170322,5,0,0,1,7,10,2324.607
gTvJLUVE4gMUnC/zwZfk3Aq7k7sZ9McCizydY5Wfpko=,20170310,6,2,0,0,28,36,7307.029
2ykXrotaqrOWZ2J8NH6RSapDvvS893cmOHkBpFIwR70=,20170322,2,0,0,0,12,13,3130.677
/gj8Hrss9rJa+5vN3P24O5evDjkMOQ24uDtm5RpU1HA=,20170331,6,1,0,1,14,17,3801.137
Z7wpsB4bavi/sI6nBYx3T5FyO9eCnxt7HeJml4OQSgg=,20170327,0,0,0,1,9,8,2778.215
s2QN/lnUDgmXO00S4q9UPRji9ZXugocto7Wfj2iadRE=,20170316,26,0,0,0,15,33,3635.006
mbqgkA9HZobn+f4CfOe7CWTFM7yZoAfKYECcD+Jd1Ok=,20170310,0,1,0,1,29,31,7425.211
0svHNt65xRhhrQ8ideblNMQSv15bkyXF+FSV4DG4fQ8=,20170330,4,0,0,1,10,4,2583.438
FbCIl/9nXNGQ18LfGaSjGQliBmPoDiTxWx+oLvqBOTc=,20170306,1,1,0,0,25,27,7264.264
3GbK+2DXV+KHgkMN0xN+6USyov8G9dVhUu1x8AR1sDA=,20170323,0,0,1,0,6,7,1843.206
bavqNnQFoPBq5v6FE7mlreagqsy1lyHJjqQeCk/41yw=,20170307,7,0,0,0,16,11,4227.555
ozudqcZi/DL3vkHX3C+OkJJ4qoN8SNFL+j8rqEWD40A=,20170312,3,0,3,1,7,11,2446.342
E823CDGAOkMniv0H90AsikbIGLYkM8lEWbV8n/OZqRs=,20170328,0,0,0,0,19,15,4782.304
fIhLzJnaTT7jFFHL7yAETI46scM9BLlb95ziSvgP5Xo=,20170313,2,2,2,0,29,30,8630.436
mQ3Yl9Y/UE6eecc30qLF8Ogvxo60ChUM7rq+1uX7WYA=,20170312,3,0,1,0,16,20,4460.644
yttCkqWevYXhPBLxOt9QqLGTnRFJhkapMTMKor+lBgc=,20170316,9,0,1,1,22,25,5746.86
Sm52WgfrlY/fr7APRcebMAL9qBqmQgLCDqQNc4vcQ9M=,20170316,10,1,1,5,33,18,8801.799
z5cdr6DILsuR0MNkOufph3pvW/BRyfkFzu8ClzNdjBU=,20170321,1,0,0,0,5,6,1087.055
1g2Cju4UznRcuPGFbS8+FyT6weodR6NEZdgjJgrsdhA=,20170329,0,0,1,0,25,25,7023.463
kW7mnDyEYybwlKonRwWwfdPHqOu/ajaTR7qk1NOrziw=,20170326,0,0,2,0,68,45,16202.639
qlckm6Fb2mDONCJ6w1WSMo31JJhqVkoso6uXE1bBDhw=,20170320,0,0,1,0,7,7,1904.472
+ipeA5e6drhdRa86BwdB55mxypTu4HB3zP+atxAzx7I=,20170323,3,1,4,3,46,22,10441.597
ttUbehmqRB8wfynkJiiBDABE1WR7+cMjl5LV5A26/kM=,20170326,6,2,0,1,45,49,11186.207
kaa3QIQ+Z4UE1vNCVKiA+tyhX8atdrmQkT4rg3q7GjI=,20170320,4,0,0,0,16,14,3997.402
